episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason,route
1948,186,269.10,12.19,159.46,0.0000,0.0020,1,goal,
1949,32,-198.89,3.92,118.30,0.0171,0.0000,0,collision,
1950,250,311.97,9.07,1042.61,0.0000,0.0133,1,goal,
1951,126,-128.87,13.30,329.17,0.0159,0.0256,0,collision,
1952,116,299.76,19.38,-74.73,0.0000,0.0000,1,goal,
1953,62,-161.26,14.03,77.73,0.0000,0.0150,0,collision,
1954,261,365.02,10.81,1338.03,0.0000,0.0000,1,goal,
1955,257,-88.11,9.37,1022.94,0.0078,0.0035,0,collision,
1956,117,302.52,19.48,4.26,0.0000,0.0155,1,goal,
1957,102,298.47,22.22,-253.15,0.0000,0.0000,1,goal,
521,99,-153.89,13.97,204.85,0.0177,0.0454,0,collision,
522,69,-178.39,8.96,288.78,0.0000,0.0218,0,collision,
523,226,311.46,9.98,652.55,0.0000,0.0140,1,goal,
524,170,-140.59,8.68,568.66,0.0118,0.0075,0,collision,
525,112,-157.63,6.19,537.90,0.0051,0.0000,0,collision,
526,63,-171.76,9.12,306.65,0.0288,0.0291,0,collision,
527,115,-188.21,8.91,288.37,0.0174,0.1837,0,collision,
528,117,-132.40,11.99,475.25,0.0140,0.0096,0,collision,
529,137,-183.14,11.02,30.59,0.0059,0.1775,0,collision,
530,8,-204.55,1.41,11.97,0.2500,0.0714,0,collision,
1958,166,-187.29,12.36,-20.43,0.0000,0.0000,0,collision,
1959,60,-145.41,21.92,35.66,0.0000,0.0394,0,collision,
1960,118,-107.27,15.59,166.61,0.0000,0.0000,0,collision,
1961,174,317.11,14.29,441.04,0.0000,0.0000,1,goal,
1962,148,-136.25,13.15,14.83,0.0135,0.0253,0,collision,
1963,46,-167.44,14.94,36.68,0.0000,0.0310,0,collision,
1964,147,-68.46,20.18,280.46,0.0136,0.0025,0,collision,
1965,246,334.54,11.96,753.66,0.0000,0.0000,1,goal,
1966,130,327.16,21.44,-236.88,0.0000,0.0000,1,goal,
1967,135,321.91,19.19,-169.12,0.0000,0.0000,1,goal,
1968,47,-180.45,13.83,42.55,0.0426,0.2000,0,collision,
1969,226,316.54,12.31,177.72,0.0000,0.0436,1,goal,
1970,58,-221.73,9.00,145.26,0.0345,0.1097,0,collision,
1971,46,-210.46,6.17,187.35,0.0082,0.1012,0,collision,
1972,47,-162.42,14.67,16.76,0.0065,0.0393,0,collision,
1973,56,-153.99,14.83,146.01,0.0348,0.0170,0,collision,
1974,88,-124.49,16.46,28.02,0.0227,0.0000,0,collision,
1975,96,-125.28,14.66,225.87,0.0170,0.0126,0,collision,
1976,178,292.20,13.15,309.89,0.0000,0.0008,1,goal,
1977,82,-139.25,14.11,61.65,0.0005,0.0518,0,collision,
1978,130,-145.98,10.69,235.83,0.0000,0.0106,0,collision,
1979,215,-91.95,11.62,614.17,0.0059,0.0264,0,collision,
1980,278,326.90,9.85,1039.35,0.0000,0.0096,1,goal,
1981,196,-161.96,11.16,332.79,0.0041,0.0458,0,collision,
1982,238,304.61,11.67,320.35,0.0000,0.0000,1,goal,
1983,282,349.59,9.10,1459.43,0.0000,0.0025,1,goal,
1984,94,-180.29,7.38,393.91,0.0209,0.0091,0,collision,
1985,221,339.18,12.39,674.81,0.0000,0.0000,1,goal,
531,165,319.38,15.43,194.56,0.0000,0.0157,1,goal,
532,221,311.34,11.68,352.12,0.0000,0.0048,1,goal,
533,312,284.84,9.11,843.84,0.0000,0.0127,1,goal,
534,55,-211.67,4.61,126.65,0.0136,0.1949,0,collision,
535,193,299.18,14.62,137.59,0.0000,0.0188,1,goal,
536,36,-184.34,6.21,220.67,0.0556,0.0012,0,collision,
537,88,-128.42,17.12,102.59,0.0000,0.0000,0,collision,
538,395,263.42,6.90,1464.12,0.0000,0.0010,1,goal,
539,326,280.75,8.12,1050.98,0.0000,0.0120,1,goal,
540,128,300.17,17.83,-66.58,0.0000,0.0024,1,goal,
1986,411,-297.28,6.57,882.99,0.0049,0.0208,0,collision,
1987,228,-172.82,9.35,469.96,0.0039,0.0552,0,collision,
1988,270,232.26,8.53,664.25,0.0000,0.0427,1,goal,
1989,339,333.65,8.57,1396.93,0.0000,0.0000,1,goal,
1990,214,-191.23,7.49,525.93,0.0000,0.0177,0,collision,
1991,121,-195.08,5.69,548.65,0.0165,0.0305,0,collision,
1992,142,-131.76,13.00,270.13,0.0026,0.0000,0,collision,
1993,149,-135.10,11.81,196.06,0.0000,0.0000,0,collision,
1994,132,236.73,13.90,195.69,0.0000,0.0554,1,goal,
1995,106,290.00,16.14,55.09,0.0000,0.0000,1,goal,
1996,235,291.14,9.59,818.77,0.0000,0.0185,1,goal,
1997,252,288.37,9.27,776.89,0.0000,0.0014,1,goal,
1998,302,-161.64,8.79,705.68,0.0026,0.0000,0,collision,
1999,213,247.06,10.04,263.39,0.0000,0.0000,1,goal,
2000,257,294.22,9.54,890.58,0.0000,0.0104,1,goal,
2001,64,-152.48,11.07,362.14,0.0000,0.0000,0,collision,
2002,300,272.52,8.84,1042.57,0.0000,0.0000,1,goal,
2003,139,-132.09,10.55,265.31,0.0064,0.0000,0,collision,
2004,243,316.09,10.73,568.14,0.0000,0.0000,1,goal,
2005,133,-204.74,6.92,399.81,0.0150,0.0000,0,collision,
541,269,213.60,9.29,517.85,0.0000,0.0173,1,goal,
542,137,-111.11,12.11,594.35,0.0146,0.0244,0,collision,
543,100,-190.21,6.79,234.20,0.0028,0.1012,0,collision,
544,110,-183.55,9.61,299.24,0.0000,0.0137,0,collision,
545,193,324.54,12.32,458.71,0.0000,0.0050,1,goal,
546,273,-126.64,8.09,978.04,0.0020,0.0004,0,collision,
547,240,-102.68,11.29,691.49,0.0083,0.0097,0,collision,
548,191,280.75,10.71,516.26,0.0000,0.0000,1,goal,
549,142,319.93,18.62,37.28,0.0000,0.0000,1,goal,
550,144,318.81,16.03,158.99,0.0000,0.0000,1,goal,
2006,215,-179.99,12.40,454.82,0.0000,0.0217,0,collision,
2007,308,315.99,9.28,1140.34,0.0000,0.0000,1,goal,
2008,343,332.42,8.18,1542.66,0.0000,0.0039,1,goal,
2009,47,-182.46,6.34,289.79,0.0000,0.1308,0,collision,
2010,304,274.34,8.89,845.54,0.0000,0.0000,1,goal,
2011,273,251.65,10.07,691.93,0.0000,0.0006,1,goal,
2012,315,280.11,8.14,1147.43,0.0000,0.0139,1,goal,
2013,240,318.39,11.91,688.96,0.0000,0.0621,1,goal,
2014,26,-186.94,6.47,148.71,0.0097,0.0000,0,collision,
2015,154,290.45,16.87,150.10,0.0000,0.0235,1,goal,
2016,251,285.79,11.07,706.44,0.0000,0.0000,1,goal,
2017,126,-248.74,5.27,110.56,0.0056,0.2548,0,collision,
2018,115,-104.02,17.97,183.30,0.0000,0.0092,0,collision,
2019,285,-225.11,4.83,1009.64,0.0070,0.0272,0,collision,
2020,199,-133.52,12.89,519.89,0.0021,0.1033,0,collision,
2021,142,318.05,16.50,226.37,0.0000,0.0000,1,goal,
2022,117,-201.03,7.22,244.96,0.0000,0.0294,0,collision,
2023,32,-173.77,18.08,-31.98,0.0000,0.0569,0,collision,
2024,168,326.57,14.66,81.65,0.0000,0.0000,1,goal,
2025,241,211.85,9.49,396.79,0.0000,0.1312,1,goal,
2026,57,-163.46,14.41,86.99,0.0351,0.0171,0,collision,
2027,72,-146.38,12.59,290.12,0.0190,0.0000,0,collision,
2028,45,-176.01,13.07,221.06,0.0000,0.0023,0,collision,
551,70,-208.38,9.12,80.30,0.0119,0.3265,0,collision,
552,350,247.58,7.99,944.13,0.0000,0.0642,1,goal,
553,137,-189.02,8.53,262.43,0.0098,0.0025,0,collision,
554,256,336.41,10.87,517.64,0.0000,0.0097,1,goal,
555,310,283.56,8.36,951.07,0.0000,0.0155,1,goal,
556,332,183.51,8.06,889.57,0.0000,0.1249,1,goal,
557,148,-102.68,14.82,214.68,0.0135,0.0182,0,collision,
558,282,257.11,8.33,692.89,0.0000,0.0031,1,goal,
559,400,174.08,7.09,1064.42,0.0000,0.0939,1,goal,
560,293,201.98,8.32,591.01,0.0000,0.0715,1,goal,
2029,138,-151.28,10.51,471.40,0.0016,0.0000,0,collision,
2030,41,-188.57,13.55,81.08,0.0488,0.0732,0,collision,
2031,41,-211.42,2.93,127.89,0.0404,0.0321,0,collision,
2032,2,-201.27,0.00,0.10,0.0000,0.2487,0,collision,
2033,1,-200.00,0.00,0.00,0.0000,0.0000,0,collision,
2034,187,-237.49,5.80,559.23,0.0001,0.1789,0,collision,
2035,220,320.51,10.42,949.21,0.0000,0.0000,1,goal,
2036,156,-154.61,7.65,555.44,0.0063,0.0108,0,collision,
2037,270,-192.23,7.27,966.82,0.0000,0.0050,0,collision,
2038,308,178.09,7.81,725.98,0.0000,0.0142,1,goal,
2039,227,308.56,11.44,624.36,0.0000,0.0177,1,goal,
2040,147,-160.29,14.09,-160.14,0.0000,0.1134,0,collision,
2041,331,266.31,7.16,1238.04,0.0000,0.0305,1,goal,
2042,46,-166.14,14.00,167.98,0.0134,0.0626,0,collision,
2043,50,-160.27,13.43,104.39,0.0083,0.0000,0,collision,
2044,285,317.75,10.11,644.27,0.0000,0.0380,1,goal,
2045,119,300.64,19.43,-35.47,0.0000,0.0000,1,goal,
2046,272,302.71,10.83,637.93,0.0000,0.0769,1,goal,
2047,248,309.40,9.87,829.54,0.0000,0.0020,1,goal,
2048,285,234.96,6.25,909.49,0.0000,0.0029,1,goal,
2049,166,287.76,15.11,240.27,0.0000,0.0153,1,goal,
2050,334,330.09,8.54,1193.27,0.0000,0.0124,1,goal,
2051,171,-163.61,10.92,172.86,0.0000,0.0307,0,collision,
561,112,291.96,20.07,51.82,0.0000,0.0000,1,goal,
562,58,-159.85,17.41,48.63,0.0345,0.0099,0,collision,
563,298,229.83,9.31,560.04,0.0000,0.0103,1,goal,
564,190,-122.95,9.54,617.03,0.0062,0.0062,0,collision,
565,136,-163.07,10.52,369.46,0.0147,0.1647,0,collision,
566,290,-210.78,6.82,587.29,0.0047,0.0668,0,collision,
567,8,-203.82,1.89,24.50,0.0000,0.0000,0,collision,
568,4,-198.91,3.11,22.43,0.0000,0.0000,0,collision,
569,6,-201.05,1.82,8.26,0.3333,0.0000,0,collision,
570,110,-139.91,12.36,122.84,0.0022,0.0364,0,collision,
2052,198,-180.82,7.69,746.93,0.0043,0.0005,0,collision,
2053,120,-154.80,15.50,-158.22,0.0061,0.1786,0,collision,
2054,185,-148.58,11.72,140.45,0.0008,0.0476,0,collision,
2055,46,-200.03,4.41,209.01,0.0435,0.0109,0,collision,
2056,150,-185.12,10.80,50.67,0.0133,0.0014,0,collision,
2057,299,273.45,8.42,939.51,0.0000,0.0626,1,goal,
2058,306,-257.67,7.38,730.03,0.0000,0.1666,0,collision,
2059,162,245.25,13.02,149.49,0.0000,0.0154,1,goal,
2060,110,315.10,25.92,-255.28,0.0000,0.0000,1,goal,
2061,199,269.02,11.78,253.83,0.0000,0.0010,1,goal,
2062,228,219.31,12.24,-59.28,0.0000,0.0647,1,goal,
2063,76,-270.82,2.27,161.31,0.0216,0.5150,0,collision,
2064,111,-155.23,11.53,122.56,0.0012,0.1076,0,collision,
2065,290,307.43,8.99,1075.10,0.0000,0.0000,1,goal,
2066,266,318.80,10.34,907.37,0.0000,0.0289,1,goal,
2067,203,207.91,11.77,335.03,0.0000,0.2021,1,goal,
2068,347,-314.26,5.45,749.15,0.0014,0.1711,0,collision,
2069,42,-167.77,13.81,103.34,0.0139,0.0305,0,collision,
2070,289,339.72,9.54,1275.82,0.0000,0.0000,1,goal,
2071,94,-188.46,5.00,460.32,0.0213,0.0115,0,collision,
2072,158,295.40,16.05,34.13,0.0000,0.0324,1,goal,
2073,49,-176.72,13.38,-7.90,0.0082,0.0483,0,collision,
2074,241,-210.60,8.62,510.70,0.0083,0.0482,0,collision,
571,117,-160.20,13.75,6.25,0.0000,0.0612,0,collision,
572,122,-109.26,15.23,332.23,0.0164,0.0174,0,collision,
573,55,-165.60,11.77,102.55,0.0000,0.0517,0,collision,
574,154,-179.21,8.59,411.31,0.0089,0.0000,0,collision,
575,113,-141.27,12.31,325.99,0.0000,0.0506,0,collision,
576,17,-197.60,3.77,74.48,0.0000,0.0183,0,collision,
577,287,271.15,10.67,357.47,0.0000,0.0031,1,goal,
578,307,302.91,7.49,1450.08,0.0000,0.0013,1,goal,
579,70,-161.48,8.94,473.83,0.0000,0.0000,0,collision,
580,164,-238.63,9.18,12.54,0.0000,0.0280,0,collision,
2075,152,-107.91,22.47,-72.86,0.0000,0.0027,0,collision,
2076,52,-205.40,5.37,290.20,0.0025,0.2582,0,collision,
2077,188,-172.80,14.77,-14.67,0.0012,0.1937,0,collision,
2078,176,320.36,15.61,472.28,0.0000,0.0000,1,goal,
2079,235,282.85,11.32,633.19,0.0000,0.0070,1,goal,
2080,195,246.66,13.06,68.90,0.0000,0.1417,1,goal,
2081,39,-166.07,17.17,136.79,0.0000,0.0000,0,collision,
2082,139,-150.47,10.70,269.88,0.0022,0.0279,0,collision,
2083,1,-200.00,0.00,0.00,0.0000,0.0000,0,collision,
2084,230,273.26,10.73,389.90,0.0000,0.0053,1,goal,
2085,111,307.40,25.84,49.79,0.0000,0.0000,1,goal,
2086,196,332.95,15.02,187.73,0.0000,0.0329,1,goal,
2087,251,272.61,10.22,655.92,0.0000,0.0446,1,goal,
2088,3,-199.63,2.08,9.94,0.2822,0.0596,0,collision,
2089,202,300.63,14.40,88.46,0.0000,0.0066,1,goal,
2090,238,184.21,10.48,306.09,0.0000,0.2003,1,goal,
2091,294,-198.87,7.10,612.98,0.0000,0.0089,0,collision,
2092,128,-260.05,6.55,183.28,0.0144,0.2794,0,collision,
2093,215,306.48,10.51,570.89,0.0000,0.0175,1,goal,
2094,142,280.89,17.04,563.52,0.0000,0.0281,1,goal,
2095,264,251.03,9.77,572.05,0.0000,0.0353,1,goal,
2096,85,-133.15,18.80,-51.20,0.0058,0.0419,0,collision,
2097,74,-128.88,21.71,-141.11,0.0270,0.0000,0,collision,
2098,155,336.04,18.25,-65.20,0.0000,0.0043,1,goal,
2099,108,-171.11,6.15,523.32,0.0000,0.0036,0,collision,
2100,10,-201.23,2.53,20.43,0.2000,0.0647,0,collision,
2101,120,302.59,19.51,10.34,0.0000,0.0003,1,goal,
581,269,311.99,9.34,930.97,0.0000,0.0178,1,goal,
582,3,-199.93,1.61,6.93,0.0000,0.0000,0,collision,
583,257,270.02,9.77,705.63,0.0000,0.0418,1,goal,
584,269,284.72,9.48,815.66,0.0000,0.0173,1,goal,
585,208,302.18,11.20,657.65,0.0000,0.0000,1,goal,
586,114,-112.61,15.75,145.96,0.0175,0.0098,0,collision,
587,199,295.88,11.83,528.81,0.0000,0.0051,1,goal,
588,266,335.98,10.74,691.10,0.0000,0.0007,1,goal,
589,246,205.60,9.39,628.89,0.0000,0.0797,1,goal,
590,92,-208.26,4.69,397.08,0.0104,0.0018,0,collision,
2102,232,-283.11,7.28,416.53,0.0086,0.0040,0,collision,
2103,158,315.90,15.45,265.38,0.0000,0.0000,1,goal,
2104,139,270.22,15.56,307.66,0.0000,0.0567,1,goal,
2105,98,298.14,24.05,-89.46,0.0000,0.0056,1,goal,
2106,261,296.27,10.48,960.47,0.0000,0.0101,1,goal,
2107,39,-214.78,3.28,122.82,0.0292,0.0000,0,collision,
2108,231,160.71,10.48,77.33,0.0000,0.2677,1,goal,
2109,251,215.25,9.92,232.40,0.0000,0.0001,1,goal,
2110,283,319.68,7.98,1011.62,0.0000,0.0000,1,goal,
2111,102,-103.51,20.65,-68.87,0.0000,0.0000,0,collision,
2112,57,-190.84,4.56,237.49,0.0000,0.0167,0,collision,
2113,140,282.17,15.69,163.54,0.0000,0.0000,1,goal,
2114,178,288.77,13.78,239.97,0.0000,0.0273,1,goal,
2115,101,-182.39,7.03,362.65,0.0168,0.0000,0,collision,
2116,74,-174.76,13.88,168.75,0.0000,0.0560,0,collision,
2117,95,-224.20,6.68,194.65,0.0168,0.3171,0,collision,
2118,156,317.64,14.79,347.81,0.0000,0.0100,1,goal,
2119,65,-141.13,21.87,-135.46,0.0000,0.0342,0,collision,
2120,227,325.98,11.46,611.16,0.0000,0.0037,1,goal,
2121,51,-192.38,5.45,200.04,0.0392,0.0000,0,collision,
2122,62,-142.43,24.31,-65.81,0.0321,0.0421,0,collision,
2123,228,-78.08,12.11,660.42,0.0000,0.0066,0,collision,
2124,47,-164.82,12.78,203.56,0.0000,0.0280,0,collision,
2125,2,-200.32,1.04,2.51,0.0000,0.0000,0,collision,
2126,165,290.51,13.80,555.33,0.0000,0.0200,1,goal,
2127,99,-175.41,8.76,390.53,0.0175,0.0151,0,collision,
2128,245,295.02,11.45,622.33,0.0000,0.0490,1,goal,
2129,260,256.05,8.90,689.43,0.0000,0.0034,1,goal,
2130,159,-174.48,6.84,526.67,0.0022,0.0000,0,collision,
591,274,199.46,8.15,402.34,0.0000,0.0294,1,goal,
592,262,209.18,8.63,466.96,0.0000,0.0685,1,goal,
593,153,-71.74,18.06,14.24,0.0000,0.0000,0,collision,
594,216,-119.48,9.91,758.23,0.0087,0.0467,0,collision,
595,180,320.99,15.98,277.67,0.0000,0.0111,1,goal,
596,125,311.98,19.14,251.76,0.0000,0.0000,1,goal,
597,70,-134.44,22.10,-149.69,0.0279,0.0314,0,collision,
598,119,310.48,20.50,-46.18,0.0000,0.0000,1,goal,
599,253,248.73,9.81,668.27,0.0000,0.0554,1,goal,
600,111,-158.34,12.41,260.28,0.0180,0.0357,0,collision,
2131,153,-242.94,10.42,167.01,0.0077,0.0218,0,collision,
2132,126,-100.67,20.73,16.31,0.0061,0.0217,0,collision,
2133,130,328.17,22.45,-28.55,0.0000,0.0000,1,goal,
2134,189,-162.46,11.09,289.32,0.0069,0.1932,0,collision,
2135,75,-129.75,25.29,13.34,0.0000,0.0238,0,collision,
2136,1,-200.00,0.00,0.00,0.0000,0.0000,0,collision,
2137,95,-137.36,13.91,87.88,0.0211,0.0098,0,collision,
2138,108,302.57,22.17,202.37,0.0000,0.0000,1,goal,
2139,2,-200.86,0.00,0.10,0.6948,0.0000,0,collision,
2140,275,300.90,9.23,960.84,0.0000,0.0113,1,goal,
2141,155,-64.92,19.33,-19.90,0.0000,0.0032,0,collision,
2142,237,238.08,11.80,436.74,0.0000,0.0027,1,goal,
2143,137,-81.98,19.94,-93.24,0.0146,0.0018,0,collision,
2144,82,289.72,27.92,-84.89,0.0000,0.0071,1,goal,
2145,183,-278.25,6.50,370.73,0.0019,0.0158,0,collision,
2146,270,251.65,10.62,459.34,0.0000,0.0486,1,goal,
2147,15,-201.43,3.09,59.44,0.0000,0.0000,0,collision,
2148,67,-141.37,18.42,12.53,0.0000,0.0105,0,collision,
2149,167,329.74,16.43,387.68,0.0000,0.0000,1,goal,
2150,27,-191.39,5.95,148.45,0.0619,0.0000,0,collision,
2151,117,296.31,19.57,79.13,0.0000,0.0342,1,goal,
2152,151,-249.02,6.01,276.23,0.0024,0.1201,0,collision,
2153,275,212.69,9.78,345.90,0.0000,0.0128,1,goal,
2154,101,298.26,24.39,-12.66,0.0000,0.0000,1,goal,
2155,218,297.01,11.81,508.42,0.0000,0.0347,1,goal,
2156,266,-190.07,7.52,744.68,0.0075,0.1079,0,collision,
2157,178,-233.46,8.92,153.57,0.0065,0.0819,0,collision,
2158,172,292.49,15.05,407.31,0.0000,0.0186,1,goal,
2159,172,328.95,13.32,564.70,0.0000,0.0022,1,goal,
2160,1,-200.00,0.00,0.00,0.0000,0.0000,0,collision,
601,108,295.79,21.16,52.17,0.0000,0.0000,1,goal,
602,135,310.93,17.21,151.12,0.0000,0.0001,1,goal,
603,149,-126.88,13.15,183.50,0.0134,0.0000,0,collision,
604,21,-191.74,7.40,162.55,0.0000,0.0000,0,collision,
605,202,-181.59,10.62,264.34,0.0028,0.0803,0,collision,
606,122,317.47,23.80,62.95,0.0000,0.0439,1,goal,
607,110,297.46,22.93,140.75,0.0000,0.0000,1,goal,
608,165,-127.41,14.74,237.19,0.0056,0.0636,0,collision,
609,2,-200.32,1.04,2.51,1.0000,0.0000,0,collision,
610,59,-147.01,19.78,101.67,0.0318,0.0265,0,collision,
2161,122,-275.49,6.25,350.06,0.0022,0.0092,0,collision,
2162,107,-170.87,12.30,170.22,0.0187,0.2065,0,collision,
2163,64,-143.12,21.08,62.36,0.0000,0.0239,0,collision,
2164,89,-111.29,27.52,-61.62,0.0225,0.0154,0,collision,
2165,56,-161.47,18.66,106.02,0.0000,0.0150,0,collision,
2166,314,217.46,8.61,624.04,0.0000,0.0683,1,goal,
2167,174,329.22,16.72,-148.36,0.0000,0.0045,1,goal,
2168,31,-205.61,2.83,85.54,0.0231,0.0666,0,collision,
2169,86,304.48,32.64,-175.28,0.0000,0.0000,1,goal,
2170,177,265.28,13.03,231.47,0.0000,0.0026,1,goal,
2171,133,-108.38,17.42,135.17,0.0150,0.0000,0,collision,
2172,159,247.26,14.64,-13.93,0.0000,0.1340,1,goal,
2173,195,-201.10,8.77,402.83,0.0057,0.1497,0,collision,
2174,247,316.02,12.05,710.84,0.0000,0.0970,1,goal,
2175,2,-200.76,1.04,2.51,1.0000,0.2785,0,collision,
2176,207,207.59,12.24,250.18,0.0000,0.0000,1,goal,
2177,44,-192.25,4.23,201.85,0.0455,0.0000,0,collision,
2178,73,-139.47,16.13,103.98,0.0274,0.0143,0,collision,
2179,36,-165.55,21.14,62.87,0.0000,0.0000,0,collision,
2180,50,-160.75,13.79,145.35,0.0000,0.0000,0,collision,
2181,94,290.68,24.60,36.89,0.0000,0.0000,1,goal,
2182,272,238.50,10.28,585.43,0.0000,0.0959,1,goal,
2183,232,233.90,10.28,414.93,0.0000,0.1234,1,goal,
2184,13,-194.92,5.10,72.15,0.0000,0.0000,0,collision,
2185,224,307.71,13.10,479.67,0.0000,0.0701,1,goal,
2186,246,-102.67,9.28,743.67,0.0081,0.0038,0,collision,
2187,307,211.05,7.95,558.84,0.0000,0.0530,1,goal,
2188,132,310.87,17.05,191.57,0.0000,0.0078,1,goal,
2189,90,-135.87,17.22,108.01,0.0222,0.0729,0,collision,
611,2,-200.32,1.04,2.51,0.0000,0.0000,0,collision,
612,105,-103.30,20.29,-66.24,0.0190,0.0000,0,collision,
613,122,307.06,18.63,-36.10,0.0000,0.0000,1,goal,
614,2,-200.32,1.04,2.51,0.0000,0.0000,0,collision,
615,361,150.92,7.28,723.71,0.0000,0.0936,1,goal,
616,25,-194.73,5.30,162.54,0.0296,0.0000,0,collision,
617,175,319.52,16.69,311.08,0.0000,0.0000,1,goal,
618,250,240.56,9.90,640.26,0.0000,0.0000,1,goal,
619,337,290.07,8.70,1293.71,0.0000,0.0058,1,goal,
620,12,-198.61,3.62,46.75,0.1335,0.0000,0,collision,
2190,235,-177.75,11.91,293.63,0.0000,0.0264,0,collision,
2191,48,-171.98,13.53,94.44,0.0000,0.0682,0,collision,
2192,149,-122.08,13.68,541.79,0.0000,0.0045,0,collision,
2193,281,283.41,9.56,733.92,0.0000,0.0046,1,goal,
2194,1,-200.00,0.00,0.00,0.0000,0.0000,0,collision,
2195,178,289.24,14.77,319.88,0.0000,0.0115,1,goal,
2196,78,-128.97,19.80,23.72,0.0000,0.0000,0,collision,
2197,112,303.22,24.70,38.76,0.0000,0.0000,1,goal,
2198,202,281.18,12.57,477.24,0.0000,0.0078,1,goal,
2199,45,-238.40,1.66,72.65,0.0444,0.0315,0,collision,
2200,105,304.00,22.28,-54.22,0.0000,0.0000,1,goal,
2201,61,-158.09,21.93,59.94,0.0124,0.0239,0,collision,
2202,121,304.93,20.34,268.63,0.0000,0.0000,1,goal,
2203,185,318.88,12.48,650.00,0.0000,0.0000,1,goal,
2204,224,235.92,10.06,549.04,0.0000,0.0224,1,goal,
2205,229,-82.15,12.11,397.82,0.0000,0.0096,0,collision,
2206,171,309.65,12.83,708.27,0.0000,0.0009,1,goal,
2207,2,-200.32,1.04,2.51,0.0000,0.0000,0,collision,
2208,94,295.72,26.14,-38.13,0.0000,0.0041,1,goal,
2209,177,318.00,17.31,-109.71,0.0000,0.0361,1,goal,
2210,405,99.67,6.56,751.83,0.0000,0.0009,1,goal,
2211,262,256.46,10.72,466.52,0.0000,0.0852,1,goal,
2212,235,305.09,10.80,766.11,0.0000,0.0000,1,goal,
2213,94,285.97,26.82,-11.30,0.0000,0.0000,1,goal,
2214,214,205.14,10.47,344.04,0.0000,0.1507,1,goal,
2215,190,348.73,15.44,177.74,0.0000,0.0050,1,goal,
2216,83,-171.87,10.51,51.74,0.0000,0.0404,0,collision,
621,107,-245.16,6.21,113.14,0.0181,0.2636,0,collision,
622,74,293.33,35.06,-94.38,0.0000,0.0000,1,goal,
623,149,-106.16,11.82,555.94,0.0000,0.0335,0,collision,
624,176,265.27,14.29,101.02,0.0000,0.0476,1,goal,
625,2,-200.32,1.04,2.50,0.3258,0.0000,0,collision,
626,177,318.43,14.67,79.71,0.0000,0.0109,1,goal,
627,201,284.25,13.67,32.57,0.0000,0.0000,1,goal,
628,268,254.10,10.04,584.18,0.0000,0.0020,1,goal,
629,16,-190.57,8.66,134.13,0.0223,0.0000,0,collision,
630,262,-193.29,6.42,928.67,0.0045,0.0230,0,collision,
2217,155,-181.22,17.20,72.77,0.0129,0.0688,0,collision,
2218,341,116.08,7.28,767.84,0.0000,0.2020,1,goal,
2219,184,328.74,13.08,539.06,0.0000,0.0026,1,goal,
2220,135,324.93,21.78,75.78,0.0000,0.0003,1,goal,
2221,122,-242.94,5.44,171.11,0.0146,0.0708,0,collision,
2222,58,-158.27,13.45,255.32,0.0345,0.0000,0,collision,
2223,144,-184.84,6.84,704.99,0.0139,0.0000,0,collision,
2224,15,-191.78,7.88,178.20,0.1205,0.0000,0,collision,
2225,202,294.90,11.85,583.59,0.0000,0.0000,1,goal,
2226,7,-205.23,1.20,7.39,0.1554,0.0093,0,collision,
2227,176,318.37,14.02,455.25,0.0000,0.0000,1,goal,
2228,368,-272.46,5.32,1038.56,0.0001,0.0018,0,collision,
2229,60,-211.94,6.44,134.96,0.0333,0.3000,0,collision,
2230,125,-227.20,4.99,299.91,0.0160,0.0080,0,collision,
2231,461,104.77,5.60,1171.07,0.0000,0.0031,1,goal,
2232,110,-172.49,9.47,449.07,0.0000,0.0000,0,collision,
2233,311,157.81,8.84,449.37,0.0000,0.0002,1,goal,
2234,192,-194.76,5.23,670.70,0.0000,0.0059,0,collision,
2235,111,316.72,25.33,-185.18,0.0000,0.0000,1,goal,
2236,236,298.23,9.86,986.12,0.0000,0.0000,1,goal,
2237,405,85.42,5.91,1322.90,0.0000,0.0762,1,goal,
631,14,-197.93,4.16,76.14,0.0957,0.2039,0,collision,
632,363,227.75,7.85,783.57,0.0000,0.0041,1,goal,
633,259,324.88,10.21,1079.59,0.0000,0.0026,1,goal,
634,177,300.45,15.81,549.96,0.0000,0.0000,1,goal,
635,308,226.23,8.05,1099.00,0.0000,0.0403,1,goal,
636,75,-126.95,24.76,-39.85,0.0018,0.0000,0,collision,
637,166,-169.89,7.83,615.45,0.0027,0.0096,0,collision,
638,216,247.71,10.84,364.72,0.0000,0.0129,1,goal,
639,136,-169.58,8.80,342.15,0.0147,0.0000,0,collision,
640,300,147.07,7.62,522.66,0.0000,0.0087,1,goal,
2238,362,-291.87,10.54,318.20,0.0000,0.1668,0,collision,
2239,289,199.87,10.24,347.86,0.0000,0.0422,1,goal,
2240,72,-157.72,9.42,396.33,0.0278,0.0666,0,collision,
2241,2,-200.32,1.04,2.51,0.0000,0.0000,0,collision,
2242,169,-216.10,7.64,187.65,0.0118,0.0122,0,collision,
2243,179,245.16,14.06,198.07,0.0000,0.0260,1,goal,
