episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
201,22,66.26,52.74,187.01,0.0000,0.0000,1,goal
202,14,-148.74,20.08,94.62,0.0000,0.1964,0,collision
203,15,-143.99,31.97,6.74,0.0000,0.1016,0,collision
204,24,-134.64,47.25,135.27,0.0000,0.0000,0,collision
205,14,-146.87,21.54,220.64,0.0000,0.2363,0,collision
206,25,-156.73,28.62,126.68,0.0000,0.0242,0,collision
207,27,-152.16,16.66,223.11,0.0000,0.0874,0,collision
208,23,-143.03,16.22,74.56,0.0000,0.1616,0,collision
209,16,-142.84,25.62,98.11,0.0000,0.0795,0,collision
210,8,-156.87,6.30,120.76,0.0000,0.5853,0,collision
211,14,-147.13,17.69,278.87,0.0000,0.3147,0,collision
212,24,-147.16,22.55,132.28,0.0000,0.2200,0,collision
213,31,-145.07,27.84,4.53,0.0000,0.1796,0,collision
214,13,-150.95,12.76,86.79,0.0691,0.4924,0,collision
215,21,-141.83,28.29,506.00,0.0000,0.1104,0,collision
216,11,-158.28,7.98,-9.71,0.0000,0.2800,0,collision
217,15,-151.49,13.00,254.75,0.0000,0.4592,0,collision
218,15,-156.33,13.36,-24.69,0.0917,0.2762,0,collision
219,18,-140.39,37.91,166.48,0.0000,0.2960,0,collision
220,22,-136.71,48.89,200.09,0.0000,0.0261,0,collision
221,12,-147.29,19.67,210.19,0.0000,0.2603,0,collision
222,22,-136.66,49.55,196.54,0.0000,0.0000,0,collision
223,22,-142.22,25.53,80.43,0.0339,0.0757,0,collision
224,18,-142.45,33.99,-30.48,0.0000,0.0527,0,collision
225,3,-157.56,1.08,15.26,0.0000,0.5656,0,collision
226,17,-148.33,13.82,75.53,0.1699,0.2767,0,collision
227,26,-146.71,39.20,137.66,0.0000,0.0000,0,collision
228,11,-148.90,13.36,144.81,0.0286,0.3683,0,collision
229,15,-147.42,14.24,85.79,0.0000,0.2387,0,collision
21,15,-146.77,23.89,3.68,0.0000,0.2861,0,collision
22,7,-151.56,13.83,95.60,0.0000,0.6895,0,collision
23,15,-146.76,20.23,47.35,0.0000,0.2822,0,collision
24,19,-142.78,25.29,142.69,0.0000,0.3417,0,collision
25,9,-153.52,10.18,114.69,0.0000,0.5720,0,collision
26,12,-147.26,20.94,113.37,0.0000,0.2461,0,collision
27,14,-152.02,8.39,117.66,0.0389,0.4403,0,collision
28,20,-148.30,25.49,76.65,0.0000,0.0552,0,collision
29,14,-146.61,23.62,78.86,0.0000,0.2993,0,collision
30,9,-173.40,3.70,34.81,0.0329,0.6289,0,collision
230,30,-149.96,17.65,363.09,0.0000,0.1095,0,collision
231,10,-151.98,17.82,286.46,0.0000,0.4931,0,collision
232,15,-151.20,14.56,54.61,0.0000,0.4949,0,collision
233,17,-140.28,42.92,0.00,0.1335,0.0792,0,collision
234,3,-152.13,3.02,5.64,0.0000,0.6381,0,collision
235,19,-155.58,23.29,234.70,0.0429,0.1153,0,collision
236,11,-156.48,16.71,44.49,0.0000,0.3800,0,collision
237,21,-148.95,28.37,156.61,0.0000,0.2483,0,collision
238,26,-137.25,45.56,230.46,0.0000,0.0488,0,collision
