episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
47,166,-370.27,6.38,678.43,0.0060,0.0190,0,collision
48,175,-371.66,7.38,563.95,0.0090,0.0039,0,collision
47,241,-483.07,4.65,803.52,0.0025,0.0001,0,collision
49,119,-325.43,8.53,439.53,0.0022,0.0047,0,collision
48,174,-373.45,6.36,854.95,0.0045,0.0169,0,collision
50,190,-389.55,7.34,878.76,0.0024,0.0054,0,collision
49,208,-431.61,5.42,793.04,0.0077,0.0164,0,collision
51,239,-436.65,9.04,1039.99,0.0031,0.0060,0,collision
33,277,-483.11,7.89,822.38,0.0038,0.0305,0,collision
36,143,-341.41,6.55,486.46,0.0100,0.0070,0,collision
33,158,-363.68,5.95,613.73,0.0123,0.0000,0,collision
34,62,-248.98,13.25,253.30,0.0161,0.0000,0,collision
34,129,-313.12,8.65,315.29,0.0063,0.0381,0,collision
29,307,-583.47,3.37,841.66,0.0038,0.0082,0,collision
37,190,-411.14,6.31,674.75,0.0037,0.0971,0,collision
35,120,-319.88,5.06,392.40,0.0049,0.0179,0,collision
35,101,-299.66,7.52,590.46,0.0109,0.0271,0,collision
38,99,-297.74,6.91,326.31,0.0077,0.0105,0,collision
30,180,-387.28,7.21,648.34,0.0022,0.0079,0,collision
36,132,-341.09,6.95,523.76,0.0059,0.0254,0,collision
36,173,-383.64,7.54,588.73,0.0057,0.0639,0,collision
37,38,-224.48,17.29,121.36,0.0179,0.0277,0,collision
31,162,-375.43,6.62,607.87,0.0092,0.0322,0,collision
39,204,-432.56,5.11,833.98,0.0044,0.0000,0,collision
52,83,-272.94,8.57,411.79,0.0170,0.0037,0,collision
50,145,-340.81,6.28,691.05,0.0060,0.0066,0,collision
53,223,-434.42,6.13,784.63,0.0049,0.0262,0,collision
51,293,-515.41,3.67,752.85,0.0045,0.0144,0,collision
54,144,-355.53,5.82,476.52,0.0049,0.0000,0,collision
52,117,-321.67,7.99,465.37,0.0085,0.0133,0,collision
55,158,-355.71,7.25,744.88,0.0087,0.1031,0,collision
56,94,-282.96,7.19,448.35,0.0131,0.0000,0,collision
53,217,-423.92,5.21,949.71,0.0056,0.0000,0,collision
57,127,-315.40,10.04,567.29,0.0040,0.0094,0,collision
37,170,-372.54,7.32,776.58,0.0100,0.0090,0,collision
38,110,-306.71,7.99,529.61,0.0113,0.0102,0,collision
32,156,-358.18,6.81,665.09,0.0080,0.0071,0,collision
40,149,-345.63,7.13,718.54,0.0018,0.0049,0,collision
38,179,-389.19,4.65,566.74,0.0093,0.0155,0,collision
39,213,-431.11,4.96,761.73,0.0022,0.0010,0,collision
33,182,-384.12,7.86,904.59,0.0064,0.0105,0,collision
40,63,-254.37,9.69,254.01,0.0215,0.0159,0,collision
41,239,-464.43,5.85,1069.97,0.0057,0.0064,0,collision
39,175,-374.69,6.89,895.00,0.0034,0.0322,0,collision
41,108,-300.67,7.56,505.21,0.0102,0.0004,0,collision
40,115,-309.73,8.93,380.63,0.0114,0.0165,0,collision
