episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason,total_timestep
26994,4,-198.401,15.775,417.790,0.225,0.213,0,collision,84228
26995,3,-199.171,20.006,263.277,0.000,0.230,0,collision,84231
26996,4,51.501,16.065,394.958,0.006,0.218,1,goal,84235
26997,2,-199.615,4.355,61.056,0.317,0.498,0,collision,84237
26998,3,50.745,19.842,260.260,0.000,0.204,1,goal,84240
26999,3,51.380,20.523,420.646,0.000,0.346,1,goal,84243
27000,1,-200.078,1.380,0.644,0.000,0.128,0,collision,84244
27001,4,51.854,26.008,413.705,0.000,0.000,1,goal,84248
27002,2,-199.397,12.935,112.044,0.000,0.024,0,collision,84250
27003,1,-199.815,6.622,31.485,0.000,0.132,0,collision,84251
27004,2,50.848,13.956,178.827,0.000,0.000,1,goal,84253
27005,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84254
27006,1,-200.099,5.336,24.789,0.000,0.151,0,collision,84255
27007,3,51.191,20.574,343.120,0.000,0.000,1,goal,84258
27008,3,51.016,9.917,225.861,0.000,0.246,1,goal,84261
27009,2,-199.294,14.111,181.128,0.000,0.090,0,collision,84263
27010,5,-197.172,32.604,580.459,0.000,0.000,0,collision,84268
27011,3,-198.988,19.486,274.713,0.000,0.271,0,collision,84271
27012,2,50.302,12.864,78.797,0.000,0.269,1,goal,84273
27013,6,-205.740,2.903,116.874,0.000,0.111,0,collision,84279
27014,2,-199.169,14.178,197.758,0.000,0.039,0,collision,84281
27015,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84282
27016,2,-199.135,14.802,191.510,0.000,0.000,0,collision,84284
27017,1,49.821,6.330,29.960,0.000,0.000,1,goal,84285
27018,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84286
27019,16,-215.733,6.441,529.060,0.048,0.097,0,collision,84302
27020,5,52.450,21.536,409.197,0.084,0.127,1,goal,84307
27021,3,-198.889,20.517,366.985,0.000,0.311,0,collision,84310
27022,3,-198.677,20.939,403.472,0.000,0.684,0,collision,84313
27023,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84314
27024,3,-198.894,19.676,278.375,0.000,0.000,0,collision,84317
27025,4,-198.650,16.297,402.478,0.105,0.575,0,collision,84321
27026,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84322
27027,2,-199.532,12.721,77.576,0.000,0.489,0,collision,84324
27028,2,-199.575,12.100,72.272,0.000,0.243,0,collision,84326
27029,4,-198.123,26.335,393.388,0.000,0.003,0,collision,84330
27030,4,-198.581,15.568,410.772,0.000,0.284,0,collision,84334
27031,2,-199.573,12.287,73.865,0.000,0.034,0,collision,84336
27032,4,-198.219,27.299,405.490,0.000,0.000,0,collision,84340
27033,3,-199.235,5.197,113.422,0.100,0.200,0,collision,84343
27034,3,-199.125,19.860,377.359,0.000,0.000,0,collision,84346
27035,2,-199.292,13.860,148.656,0.000,0.404,0,collision,84348
27036,2,50.749,14.960,210.268,0.000,0.000,1,goal,84350
27037,2,-199.418,14.082,151.554,0.000,0.000,0,collision,84352
27038,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84353
27039,6,-202.980,7.544,266.280,0.000,0.016,0,collision,84359
27040,1,50.118,7.395,40.685,0.000,0.000,1,goal,84360
27041,2,-199.391,14.239,183.040,0.000,0.571,0,collision,84362
27042,2,-199.385,14.628,173.478,0.000,0.000,0,collision,84364
27043,1,49.741,7.288,40.040,0.000,0.000,1,goal,84365
27044,3,50.995,18.776,340.701,0.000,0.000,1,goal,84368
27045,3,-199.027,19.226,249.040,0.000,0.165,0,collision,84371
27046,2,-199.610,12.645,76.923,0.000,0.534,0,collision,84373
27047,3,-198.976,20.006,307.257,0.000,0.004,0,collision,84376
27048,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84377
27049,1,-200.000,0.000,0.000,0.000,0.779,0,collision,84378
27050,2,-199.184,14.594,204.393,0.000,0.215,0,collision,84380
27051,1,50.209,6.706,31.926,0.000,0.000,1,goal,84381
27052,2,-199.506,13.832,176.968,0.000,0.026,0,collision,84383
27053,4,52.122,27.497,402.727,0.000,0.000,1,goal,84387
27054,1,-200.000,0.000,0.000,0.000,0.027,0,collision,84388
27055,3,50.812,19.662,256.974,0.000,0.333,1,goal,84391
27056,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84392
27057,2,50.451,13.368,142.262,0.000,0.010,1,goal,84394
27058,1,49.817,4.610,11.976,0.000,0.000,1,goal,84395
27059,8,45.483,9.723,448.734,0.000,0.006,1,goal,84403
27060,3,51.405,20.496,414.683,0.000,0.077,1,goal,84406
27061,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84407
27062,7,47.224,5.871,306.870,0.050,0.126,1,goal,84414
27063,2,-199.570,11.950,80.500,0.000,0.215,0,collision,84416
27064,3,51.088,20.370,338.665,0.000,0.033,1,goal,84419
27065,2,-199.649,4.496,63.220,0.247,0.478,0,collision,84421
27066,1,-199.978,6.089,20.452,0.000,0.047,0,collision,84422
27067,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84423
27068,5,-47.634,32.324,481.709,0.000,0.000,1,goal,84428
27069,3,-198.777,21.082,424.325,0.000,0.000,0,collision,84431
27070,1,49.473,8.636,54.340,0.000,0.000,1,goal,84432
27071,2,50.559,13.733,120.969,0.000,0.069,1,goal,84434
27072,8,40.735,3.740,232.414,0.000,0.000,1,goal,84442
27073,8,-207.987,3.915,145.384,0.000,0.202,0,collision,84450
27074,1,50.218,8.733,55.008,0.000,0.000,1,goal,84451
27075,4,-197.844,27.248,425.459,0.000,0.219,0,collision,84455
27076,2,50.434,4.463,62.707,0.236,0.301,1,goal,84457
27077,1,-199.891,8.406,52.760,0.000,0.000,0,collision,84458
27078,52,-303.775,0.013,56.003,0.000,0.000,0,collision,84510
27079,4,-199.016,8.251,244.167,0.173,0.203,0,collision,84514
27080,34,-9.710,1.069,224.959,0.000,0.003,1,goal,84548
27081,3,-199.060,19.566,276.255,0.000,0.114,0,collision,84551
27082,2,-199.159,14.132,197.030,0.000,0.467,0,collision,84553
27083,1,49.968,5.210,17.196,0.000,0.000,1,goal,84554
27084,4,51.044,10.568,240.423,0.000,0.000,1,goal,84558
27085,2,50.410,12.821,99.436,0.000,0.006,1,goal,84560
27086,2,-199.739,4.326,60.599,0.287,0.433,0,collision,84562
27087,6,-47.574,18.108,827.486,0.000,0.000,1,goal,84568
27088,3,-199.339,9.966,227.119,0.049,0.416,0,collision,84571
27089,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84572
27090,3,51.243,20.826,417.797,0.000,0.000,1,goal,84575
27091,4,-199.160,10.795,322.120,0.000,0.004,0,collision,84579
27092,2,-199.500,12.928,89.666,0.000,0.320,0,collision,84581
27093,5,-47.441,32.012,444.173,0.000,0.000,1,goal,84586
27094,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84587
27095,2,-199.626,13.675,146.258,0.000,0.003,0,collision,84589
27096,1,50.227,8.808,55.527,0.000,0.000,1,goal,84590
27097,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84591
27098,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84592
27099,3,51.255,19.660,347.383,0.000,0.358,1,goal,84595
27100,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84596
27101,3,50.941,9.659,219.298,0.025,0.305,1,goal,84599
27102,3,-199.075,20.958,403.934,0.000,0.051,0,collision,84602
27103,3,-199.232,10.033,228.839,0.265,0.365,0,collision,84605
27104,2,50.066,12.282,83.599,0.000,0.308,1,goal,84607
27105,3,51.069,19.776,280.318,0.000,0.259,1,goal,84610
27106,2,-199.620,13.169,126.871,0.000,0.351,0,collision,84612
27107,2,50.444,4.701,66.375,0.340,0.281,1,goal,84614
27108,2,-199.465,13.699,146.557,0.000,0.018,0,collision,84616
27109,3,-198.665,20.410,412.502,0.000,0.000,0,collision,84619
27110,2,-199.682,11.837,70.038,0.000,0.348,0,collision,84621
27111,4,-198.379,26.222,419.135,0.000,0.202,0,collision,84625
27112,1,50.171,6.673,27.184,0.000,0.000,1,goal,84626
27113,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84627
27114,1,-200.000,0.000,0.000,0.000,0.762,0,collision,84628
27115,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84629
27116,1,-199.919,6.428,26.084,0.000,0.000,0,collision,84630
27117,3,51.070,20.301,337.157,0.000,0.000,1,goal,84633
27118,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84634
27119,2,50.149,4.595,64.745,0.103,0.449,1,goal,84636
27120,4,51.649,25.883,418.425,0.000,0.108,1,goal,84640
27121,1,49.771,4.789,12.503,0.000,0.000,1,goal,84641
27122,3,50.874,19.180,248.209,0.000,0.148,1,goal,84644
27123,3,51.003,19.641,299.787,0.000,0.000,1,goal,84647
27124,3,50.950,19.081,266.939,0.000,0.119,1,goal,84650
27125,2,-199.629,12.314,74.094,0.000,0.119,0,collision,84652
27126,2,-199.345,13.149,139.438,0.000,0.170,0,collision,84654
27127,3,50.888,19.340,271.896,0.000,0.108,1,goal,84657
27128,3,50.929,19.314,250.624,0.000,0.211,1,goal,84660
27129,1,49.887,5.747,19.182,0.000,0.000,1,goal,84661
27130,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84662
27131,1,-200.000,0.000,0.000,0.000,0.104,0,collision,84663
27132,4,-201.718,5.522,149.654,0.000,0.073,0,collision,84667
27133,2,50.832,14.933,209.824,0.000,0.000,1,goal,84669
27134,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84670
27135,8,-212.337,0.954,46.372,0.000,0.003,0,collision,84678
27136,5,-200.471,10.572,396.864,0.014,0.169,0,collision,84683
27137,2,50.415,12.567,96.833,0.000,0.000,1,goal,84685
27138,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84686
27139,5,-47.240,32.861,490.026,0.000,0.000,1,goal,84691
27140,4,-198.223,26.737,399.378,0.000,0.013,0,collision,84695
27141,16,-221.300,2.488,228.306,0.000,0.038,0,collision,84711
27142,3,-199.087,19.932,353.568,0.000,0.000,0,collision,84714
27143,1,-199.706,8.085,50.557,0.000,0.000,0,collision,84715
27144,2,-199.433,14.039,137.404,0.000,0.394,0,collision,84717
27145,4,-201.161,4.252,125.084,0.250,0.199,0,collision,84721
27146,4,-198.509,25.699,413.748,0.000,0.093,0,collision,84725
27147,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84726
27148,1,-199.824,6.977,33.349,0.000,0.000,0,collision,84727
27149,2,-199.768,13.530,144.367,0.000,0.138,0,collision,84729
27150,1,49.953,5.468,14.505,0.000,0.000,1,goal,84730
27151,3,-198.963,20.005,330.718,0.000,0.007,0,collision,84733
27152,3,-198.554,20.603,412.133,0.000,0.000,0,collision,84736
27153,2,50.324,11.613,68.138,0.000,0.017,1,goal,84738
27154,3,51.514,20.434,407.850,0.000,0.000,1,goal,84741
27155,3,51.030,10.164,232.206,0.122,0.224,1,goal,84744
27156,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84745
27157,3,-199.168,20.019,263.517,0.000,0.369,0,collision,84748
27158,2,50.422,12.226,93.358,0.000,0.006,1,goal,84750
27159,2,50.680,14.032,137.323,0.000,0.083,1,goal,84752
27160,5,-200.628,10.308,417.128,0.142,0.065,0,collision,84757
27161,3,-198.998,10.172,232.415,0.203,0.261,0,collision,84760
27162,6,-198.297,15.641,459.423,0.000,0.056,0,collision,84766
27163,1,50.209,8.309,52.094,0.000,0.000,1,goal,84767
27164,1,-200.288,8.546,53.720,0.000,0.015,0,collision,84768
27165,1,49.845,6.768,32.254,0.000,0.000,1,goal,84769
27166,2,50.423,13.152,139.476,0.000,0.029,1,goal,84771
27167,2,-199.140,14.788,207.491,0.000,0.433,0,collision,84773
27168,3,51.109,20.630,369.591,0.000,0.032,1,goal,84776
27169,4,51.898,26.661,397.527,0.000,0.008,1,goal,84780
27170,2,50.303,11.953,80.533,0.000,0.024,1,goal,84782
27171,3,51.166,20.476,392.183,0.000,0.022,1,goal,84785
27172,2,-199.649,4.677,66.012,0.359,0.876,0,collision,84787
27173,4,-198.497,16.048,394.409,0.048,0.244,0,collision,84791
27174,2,50.400,13.125,126.352,0.000,0.040,1,goal,84793
27175,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84794
27176,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84795
27177,4,51.847,26.803,400.976,0.000,0.033,1,goal,84799
27178,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84800
27179,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84801
27180,3,50.818,10.104,230.659,0.282,0.391,1,goal,84804
27181,4,51.837,26.604,424.908,0.000,0.000,1,goal,84808
27182,9,43.091,4.427,305.933,0.062,0.045,1,goal,84817
27183,2,50.210,14.142,181.597,0.000,0.149,1,goal,84819
27184,2,-199.548,13.325,104.617,0.000,0.339,0,collision,84821
27185,2,-199.469,12.923,123.925,0.000,0.470,0,collision,84823
27186,3,-199.135,10.215,233.527,0.168,0.271,0,collision,84826
27187,1,-200.045,5.002,13.129,0.000,0.000,0,collision,84827
27188,1,-200.087,6.039,20.265,0.000,0.659,0,collision,84828
27189,2,-199.568,4.622,65.157,0.459,0.316,0,collision,84830
27190,3,51.026,18.819,241.684,0.000,0.276,1,goal,84833
27191,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84834
27192,3,-198.877,19.915,378.674,0.000,0.176,0,collision,84837
27193,2,50.358,11.615,68.159,0.000,0.212,1,goal,84839
27194,2,-199.937,12.576,96.926,0.000,0.277,0,collision,84841
27195,2,-199.596,13.140,126.527,0.000,0.154,0,collision,84843
27196,4,-47.462,27.798,402.478,0.000,0.000,1,goal,84847
27197,3,-199.364,20.500,366.602,0.000,0.219,0,collision,84850
27198,3,-198.659,20.475,408.889,0.000,0.000,0,collision,84853
27199,2,-199.159,14.724,190.330,0.000,0.185,0,collision,84855
27200,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84856
27201,4,-197.658,26.518,406.905,0.000,0.153,0,collision,84860
27202,2,-199.559,12.292,83.690,0.000,0.178,0,collision,84862
27203,3,-198.409,21.174,394.016,0.000,0.017,0,collision,84865
27204,2,-199.476,13.502,118.379,0.000,0.115,0,collision,84867
27205,1,-200.052,5.534,18.394,0.000,0.000,0,collision,84868
27206,2,-199.719,14.355,155.142,0.000,0.017,0,collision,84870
27207,5,-47.622,21.666,413.308,0.128,0.000,1,goal,84875
27208,4,-47.545,27.092,417.517,0.000,0.092,1,goal,84879
27209,2,50.672,13.314,141.566,0.000,0.139,1,goal,84881
27210,2,-199.453,13.341,141.919,0.000,0.390,0,collision,84883
27211,4,51.736,26.704,419.532,0.000,0.233,1,goal,84887
27212,3,-198.622,20.446,408.150,0.000,0.261,0,collision,84890
27213,2,-199.503,4.370,61.282,0.189,0.369,0,collision,84892
27214,1,-199.940,5.576,18.549,0.000,0.215,0,collision,84893
27215,2,50.713,14.347,184.657,0.000,0.073,1,goal,84895
27216,4,51.672,26.586,399.471,0.000,0.187,1,goal,84899
27217,1,-200.000,0.000,0.000,0.000,0.006,0,collision,84900
27218,9,-206.855,4.602,311.391,0.011,0.108,0,collision,84909
27219,2,50.263,12.435,75.130,0.000,0.397,1,goal,84911
27220,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84912
27221,2,-199.584,12.960,100.855,0.000,0.105,0,collision,84914
27222,4,51.960,25.974,408.911,0.000,0.000,1,goal,84918
27223,1,50.100,6.728,32.043,0.000,0.000,1,goal,84919
27224,2,50.625,13.471,143.599,0.000,0.000,1,goal,84921
27225,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84922
27226,3,51.043,19.420,295.271,0.000,0.190,1,goal,84925
27227,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84926
27228,1,-200.011,6.627,26.975,0.000,0.413,0,collision,84927
27229,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84928
27230,4,51.721,26.882,424.070,0.000,0.014,1,goal,84932
27231,1,-199.933,8.599,54.086,0.000,0.000,0,collision,84933
27232,3,-199.342,9.858,224.368,0.074,0.606,0,collision,84936
27233,14,31.984,3.255,294.747,0.000,0.008,1,goal,84950
27234,1,-200.078,3.378,2.089,0.000,0.198,0,collision,84951
27235,3,50.893,20.095,309.079,0.000,0.198,1,goal,84954
27236,11,-217.995,1.157,85.842,0.000,0.082,0,collision,84965
27237,2,-199.313,13.663,146.099,0.000,0.037,0,collision,84967
27238,1,0.000,0.000,0.000,0.000,0.000,0,not_found,84968
27239,2,50.860,14.152,197.340,0.000,0.000,1,goal,84970
27240,4,-198.348,26.565,395.183,0.000,0.006,0,collision,84974
27241,2,-199.398,13.675,146.253,0.000,0.044,0,collision,84976
27242,2,-199.431,13.399,117.226,0.000,0.094,0,collision,84978
27243,2,50.557,14.048,137.517,0.000,0.034,1,goal,84980
27244,2,-199.608,14.405,155.801,0.000,0.000,0,collision,84982
27245,3,-199.257,10.020,228.511,0.149,0.589,0,collision,84985
27246,2,-199.726,13.290,116.002,0.000,0.214,0,collision,84987
27247,2,50.472,12.855,123.112,0.000,0.000,1,goal,84989
27248,2,-199.420,13.439,105.797,0.000,0.069,0,collision,84991
27249,3,-198.957,20.454,340.493,0.000,0.283,0,collision,84994
27250,7,93.117,5.481,289.688,0.000,0.000,1,goal,85001
27251,1,49.928,4.853,12.689,0.000,0.000,1,goal,85002
27252,1,0.000,0.000,0.000,0.000,0.000,0,not_found,85003
27253,2,50.812,14.872,208.843,0.000,0.000,1,goal,85005
27254,1,0.000,0.000,0.000,0.000,0.000,0,not_found,85006
27255,3,-199.544,17.432,216.986,0.000,0.285,0,collision,85009
27256,2,50.595,12.739,109.869,0.000,0.016,1,goal,85011
27257,1,50.163,6.921,28.295,0.000,0.000,1,goal,85012
27258,1,0.000,0.000,0.000,0.000,0.000,0,not_found,85013
27259,5,-199.400,5.924,203.228,0.000,0.020,0,collision,85018
27260,1,-200.074,3.746,2.357,0.000,0.000,0,collision,85019
27261,3,51.107,19.738,349.161,0.000,0.000,1,goal,85022
27262,2,-199.532,12.582,86.405,0.000,0.041,0,collision,85024
27263,2,50.740,13.914,149.361,0.000,0.000,1,goal,85026
27264,2,-199.153,14.792,207.568,0.000,0.367,0,collision,85028
27265,3,-198.920,19.676,278.375,0.000,0.000,0,collision,85031
27266,4,51.624,16.139,397.347,0.048,0.177,1,goal,85035
27267,4,-199.399,13.757,255.078,0.000,0.190,0,collision,85039
27268,4,52.059,27.061,424.655,0.000,0.103,1,goal,85043
27269,1,0.000,0.000,0.000,0.000,0.000,0,not_found,85044
27270,5,-200.792,8.002,315.050,0.175,0.000,0,collision,85049
27271,2,50.741,15.014,194.707,0.000,0.000,1,goal,85051
27272,1,0.000,0.000,0.000,0.000,0.000,0,not_found,85052
27273,1,50.293,7.674,47.747,0.000,0.000,1,goal,85053
27274,1,0.000,0.000,0.000,0.000,0.000,0,not_found,85054
27275,4,51.974,27.357,395.513,0.000,0.036,1,goal,85058
27276,1,50.059,5.603,29.958,0.000,0.000,1,goal,85059
27277,1,-200.000,0.000,0.000,0.000,0.062,0,collision,85060
27278,1,-200.117,4.969,13.032,0.000,0.373,0,collision,85061
27279,1,-200.100,6.687,31.825,0.000,0.000,0,collision,85062
27280,1,0.000,0.000,0.000,0.000,0.000,0,not_found,85063
27281,2,50.784,15.003,194.542,0.000,0.106,1,goal,85065
27282,3,-198.742,20.667,413.748,0.000,0.000,0,collision,85068
27283,2,50.535,12.715,98.346,0.000,0.035,1,goal,85070
27284,1,50.295,7.886,43.660,0.000,0.000,1,goal,85071
27285,2,50.352,11.999,71.411,0.000,0.210,1,goal,85073
27286,2,50.565,13.562,158.557,0.000,0.041,1,goal,85075
27287,2,-199.411,13.767,147.451,0.000,0.357,0,collision,85077
27288,1,50.009,6.244,21.028,0.000,0.000,1,goal,85078
27289,4,-198.269,26.647,397.187,0.000,0.000,0,collision,85082
27290,5,-46.948,32.521,544.013,0.000,0.000,1,goal,85087
27291,1,50.255,7.916,43.841,0.000,0.000,1,goal,85088
27292,1,50.168,7.508,41.370,0.000,0.000,1,goal,85089
27293,1,-200.115,3.113,7.602,0.000,0.000,0,collision,85090
27294,2,-199.324,14.910,209.459,0.000,0.426,0,collision,85092
27295,3,-198.802,20.668,370.473,0.000,0.342,0,collision,85095
27296,5,-47.009,32.636,580.924,0.000,0.000,1,goal,85100
27297,1,49.929,6.166,20.738,0.000,0.000,1,goal,85101
27298,5,52.472,32.294,481.063,0.000,0.008,1,goal,85106
27299,1,0.000,0.000,0.000,0.000,0.000,0,not_found,85107
27300,3,-199.753,3.588,77.424,0.000,0.000,0,collision,85110
27301,2,50.227,4.569,64.432,0.000,0.000,1,goal,85112
27302,2,50.273,12.640,76.876,0.000,0.314,1,goal,85114
27303,4,-197.663,26.842,415.114,0.000,0.000,0,collision,85118
27304,1,49.917,5.267,17.404,0.000,0.000,1,goal,85119
27305,2,50.520,12.567,107.960,0.000,0.050,1,goal,85121
27306,2,50.684,13.466,157.236,0.000,0.000,1,goal,85123
27307,2,50.556,13.534,131.273,0.000,0.037,1,goal,85125
27308,2,50.436,12.939,100.640,0.000,0.008,1,goal,85127
27309,19,20.520,1.924,211.630,0.000,0.005,1,goal,85146
27310,4,-197.935,26.878,420.002,0.000,0.053,0,collision,85150
27311,2,-199.449,14.804,207.760,0.000,0.000,0,collision,85152
27312,4,52.064,27.050,395.635,0.000,0.000,1,goal,85156
27313,2,50.608,14.421,156.001,0.000,0.020,1,goal,85158
27314,1,0.000,0.000,0.000,0.000,0.000,0,not_found,85159
27315,5,-46.694,32.758,580.494,0.000,0.000,1,goal,85164
27316,3,-199.037,19.413,295.140,0.000,0.083,0,collision,85167
27317,2,-199.204,14.991,210.758,0.000,0.096,0,collision,85169
27318,2,-199.572,12.701,87.530,0.000,0.070,0,collision,85171
27319,3,50.793,19.473,253.530,0.000,0.254,1,goal,85174
27320,2,-199.379,13.703,133.324,0.000,0.054,0,collision,85176
27321,3,-198.564,21.554,403.284,0.000,0.315,0,collision,85179
27322,4,-198.108,26.229,411.420,0.000,0.110,0,collision,85183
27323,2,50.390,12.472,75.444,0.000,0.282,1,goal,85185
27324,3,50.665,8.217,174.504,0.000,0.000,1,goal,85188
27325,1,0.000,0.000,0.000,0.000,0.000,0,not_found,85189
27326,3,-198.962,19.972,262.655,0.000,0.000,0,collision,85192
27327,1,49.926,4.087,5.214,0.000,0.000,1,goal,85193
27328,11,36.899,3.179,211.484,0.000,0.020,1,goal,85204
27329,2,50.776,14.222,182.791,0.000,0.000,1,goal,85206
27330,2,50.803,13.605,159.167,0.000,0.159,1,goal,85208
27331,3,50.854,19.115,247.030,0.000,0.200,1,goal,85211
27332,3,-199.086,19.954,262.324,0.000,0.490,0,collision,85214
27333,26,-246.288,0.518,106.077,0.000,0.000,0,collision,85240
27334,7,-198.927,23.320,546.587,0.074,0.144,0,collision,85247
27335,14,-214.518,4.188,454.141,0.017,0.061,0,collision,85261
27336,12,-212.885,3.273,298.141,0.013,0.077,0,collision,85273
27337,1,49.952,5.606,18.658,0.000,0.000,1,goal,85274
27338,1,0.000,0.000,0.000,0.000,0.000,0,not_found,85275
27339,1,0.000,0.000,0.000,0.000,0.000,0,not_found,85276
27340,3,-199.036,10.152,231.905,0.080,0.222,0,collision,85279
27341,2,50.580,14.054,151.195,0.000,0.094,1,goal,85281
27342,5,-197.435,33.037,493.241,0.000,0.014,0,collision,85286
27343,2,-199.665,12.660,97.788,0.000,0.082,0,collision,85288
27344,1,49.895,6.454,26.202,0.000,0.000,1,goal,85289
27345,2,50.776,13.985,150.297,0.000,0.000,1,goal,85291
27346,1,49.895,4.885,12.785,0.000,0.000,1,goal,85292
27347,3,51.296,20.452,413.551,0.000,0.000,1,goal,85295
27348,1,-199.698,8.090,50.587,0.000,0.672,0,collision,85296
27349,2,-199.246,13.146,139.401,0.000,0.134,0,collision,85298
27350,1,49.903,1.868,1.992,0.000,0.000,1,goal,85299
27351,1,0.000,0.000,0.000,0.000,0.000,0,not_found,85300
27352,1,0.000,0.000,0.000,0.000,0.000,0,not_found,85301
27353,3,-198.823,21.348,403.319,0.000,0.000,0,collision,85304
27354,2,50.432,13.785,134.312,0.000,0.074,1,goal,85306
